round_name,heat_id,heat_name,competition_competitor_id,bib_number,lap_number,rank,lap_time,total_time,result_diff,json_source
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,e013b51e-a231-480c-af82-9c4375efe88f,90,4,1,8.840,34.490,0.000,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,e013b51e-a231-480c-af82-9c4375efe88f,90,5,1,9.276,43.766,0.000,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,bd14513f-84ae-4214-82ae-f2b2aca8d112,21,1,3,7.460,7.460,+0.020,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,bd14513f-84ae-4214-82ae-f2b2aca8d112,21,2,2,9.560,17.020,+0.110,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,bd14513f-84ae-4214-82ae-f2b2aca8d112,21,3,2,8.730,25.750,+0.100,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,bd14513f-84ae-4214-82ae-f2b2aca8d112,21,4,2,8.830,34.580,+0.090,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,bd14513f-84ae-4214-82ae-f2b2aca8d112,21,5,2,9.242,43.822,+0.056,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,53c63257-c759-4293-8f77-23dcd451234b,50,1,4,7.760,7.760,+0.320,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,53c63257-c759-4293-8f77-23dcd451234b,50,2,3,9.580,17.340,+0.430,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,53c63257-c759-4293-8f77-23dcd451234b,50,3,3,8.890,26.230,+0.580,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,53c63257-c759-4293-8f77-23dcd451234b,50,4,3,9.180,35.410,+0.920,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,53c63257-c759-4293-8f77-23dcd451234b,50,5,3,9.412,44.822,+1.056,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,9ba3441b-d1b3-4f50-9ff6-7acc67325c81,67,1,5,7.950,7.950,+0.510,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,9ba3441b-d1b3-4f50-9ff6-7acc67325c81,67,2,4,9.440,17.390,+0.480,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,9ba3441b-d1b3-4f50-9ff6-7acc67325c81,67,3,4,9.050,26.440,+0.790,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,9ba3441b-d1b3-4f50-9ff6-7acc67325c81,67,4,4,9.100,35.540,+1.050,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,9ba3441b-d1b3-4f50-9ff6-7acc67325c81,67,5,4,9.355,44.895,+1.129,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,1,1,7.440,7.440,0.000,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,2,5,24.590,32.030,+15.120,seoul_woman
Heats,83b335b2-ade7-4ad2-b36f-d0c59f637f09,Heat 7,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,3,5,22.170,54.200,+28.550,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,028a9faf-bb78-4a91-9a71-9f61589d80fd,1,1,2,7.370,7.370,+0.180,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,028a9faf-bb78-4a91-9a71-9f61589d80fd,1,2,2,9.240,16.610,+0.130,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,028a9faf-bb78-4a91-9a71-9f61589d80fd,1,3,2,8.760,25.370,+0.080,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,028a9faf-bb78-4a91-9a71-9f61589d80fd,1,4,1,8.890,34.260,0.000,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,028a9faf-bb78-4a91-9a71-9f61589d80fd,1,5,1,9.318,43.578,0.000,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,5c1eed82-2fb1-4cfc-9af6-46bd36a1b3a7,27,1,1,7.190,7.190,0.000,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,5c1eed82-2fb1-4cfc-9af6-46bd36a1b3a7,27,2,1,9.290,16.480,0.000,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,5c1eed82-2fb1-4cfc-9af6-46bd36a1b3a7,27,3,1,8.810,25.290,0.000,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,5c1eed82-2fb1-4cfc-9af6-46bd36a1b3a7,27,4,2,9.140,34.430,+0.170,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,5c1eed82-2fb1-4cfc-9af6-46bd36a1b3a7,27,5,2,9.233,43.663,+0.085,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,e419decc-5bcf-40ac-aa0f-2910567c563e,58,1,3,7.540,7.540,+0.350,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,e419decc-5bcf-40ac-aa0f-2910567c563e,58,2,3,9.310,16.850,+0.370,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,e419decc-5bcf-40ac-aa0f-2910567c563e,58,3,3,8.910,25.760,+0.470,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,e419decc-5bcf-40ac-aa0f-2910567c563e,58,4,3,9.170,34.930,+0.670,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,e419decc-5bcf-40ac-aa0f-2910567c563e,58,5,3,9.524,44.454,+0.876,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,1a4e97a0-fb9c-4cd5-95e8-69ffcc700069,108,1,5,7.900,7.900,+0.710,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,1a4e97a0-fb9c-4cd5-95e8-69ffcc700069,108,2,5,9.450,17.350,+0.870,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,1a4e97a0-fb9c-4cd5-95e8-69ffcc700069,108,3,5,9.100,26.450,+1.160,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,1a4e97a0-fb9c-4cd5-95e8-69ffcc700069,108,4,5,9.430,35.880,+1.620,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,1a4e97a0-fb9c-4cd5-95e8-69ffcc700069,108,5,4,10.020,45.900,+2.322,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,1,4,7.770,7.770,+0.580,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,2,4,9.460,17.230,+0.750,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,3,4,8.920,26.150,+0.860,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,4,4,9.010,35.160,+0.900,seoul_woman
Heats,9a159fbd-98d1-4a9c-8fed-dc9bbe3512f8,Heat 8,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,5,5,36.070,1:11.230,+27.652,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,165b73ae-ea23-4503-8477-9b35f736bf84,40,1,1,7.540,7.540,0.000,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,165b73ae-ea23-4503-8477-9b35f736bf84,40,2,1,9.720,17.260,0.000,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,165b73ae-ea23-4503-8477-9b35f736bf84,40,3,1,9.250,26.510,0.000,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,165b73ae-ea23-4503-8477-9b35f736bf84,40,4,1,9.430,35.940,0.000,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,165b73ae-ea23-4503-8477-9b35f736bf84,40,5,1,9.625,45.565,0.000,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,9ba3441b-d1b3-4f50-9ff6-7acc67325c81,67,1,2,7.630,7.630,+0.090,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,9ba3441b-d1b3-4f50-9ff6-7acc67325c81,67,2,2,9.910,17.540,+0.280,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,9ba3441b-d1b3-4f50-9ff6-7acc67325c81,67,3,2,9.140,26.680,+0.170,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,9ba3441b-d1b3-4f50-9ff6-7acc67325c81,67,4,2,9.360,36.040,+0.100,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,9ba3441b-d1b3-4f50-9ff6-7acc67325c81,67,5,2,9.631,45.671,+0.106,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,0ed93a45-a373-484c-a61b-061e55ce2e53,60,1,3,7.820,7.820,+0.280,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,0ed93a45-a373-484c-a61b-061e55ce2e53,60,2,3,9.890,17.710,+0.450,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,0ed93a45-a373-484c-a61b-061e55ce2e53,60,3,3,9.190,26.900,+0.390,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,0ed93a45-a373-484c-a61b-061e55ce2e53,60,4,3,9.270,36.170,+0.230,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,0ed93a45-a373-484c-a61b-061e55ce2e53,60,5,3,9.575,45.745,+0.180,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,499b3fda-e391-479f-a02c-df47ec4040b7,109,1,5,8.270,8.270,+0.730,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,499b3fda-e391-479f-a02c-df47ec4040b7,109,2,5,10.210,18.480,+1.220,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,499b3fda-e391-479f-a02c-df47ec4040b7,109,3,4,9.810,28.290,+1.780,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,499b3fda-e391-479f-a02c-df47ec4040b7,109,4,4,9.860,38.150,+2.210,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,499b3fda-e391-479f-a02c-df47ec4040b7,109,5,4,10.064,48.214,+2.649,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,fca96d99-224c-4897-af3e-19dca0041f5d,96,1,4,7.840,7.840,+0.300,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,fca96d99-224c-4897-af3e-19dca0041f5d,96,2,4,9.900,17.740,+0.480,seoul_woman
Rep. Quarterfinals,4eff6767-5a7b-4824-92b0-fbb1a15e6e3b,Heat 1,fca96d99-224c-4897-af3e-19dca0041f5d,96,3,5,31.620,49.360,+22.850,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,8df9fd76-b493-434e-9a57-e850fc7893a8,82,1,1,7.410,7.410,0.000,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,8df9fd76-b493-434e-9a57-e850fc7893a8,82,2,1,9.570,16.980,0.000,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,8df9fd76-b493-434e-9a57-e850fc7893a8,82,3,1,9.020,26.000,0.000,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,8df9fd76-b493-434e-9a57-e850fc7893a8,82,4,1,9.100,35.100,0.000,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,8df9fd76-b493-434e-9a57-e850fc7893a8,82,5,1,9.262,44.362,0.000,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,9a80c6d5-649b-44fe-86d4-fb90b2c8c654,69,1,2,7.700,7.700,+0.290,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,9a80c6d5-649b-44fe-86d4-fb90b2c8c654,69,2,2,9.580,17.280,+0.300,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,9a80c6d5-649b-44fe-86d4-fb90b2c8c654,69,3,2,9.050,26.330,+0.330,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,9a80c6d5-649b-44fe-86d4-fb90b2c8c654,69,4,2,9.230,35.560,+0.460,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,9a80c6d5-649b-44fe-86d4-fb90b2c8c654,69,5,2,9.419,44.979,+0.617,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,e6743169-d987-4228-ba95-6ad0cb5b7ae5,103,1,5,8.060,8.060,+0.650,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,e6743169-d987-4228-ba95-6ad0cb5b7ae5,103,2,5,9.690,17.750,+0.770,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,e6743169-d987-4228-ba95-6ad0cb5b7ae5,103,3,4,9.230,26.980,+0.980,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,e6743169-d987-4228-ba95-6ad0cb5b7ae5,103,4,4,9.400,36.380,+1.280,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,e6743169-d987-4228-ba95-6ad0cb5b7ae5,103,5,3,9.566,45.946,+1.584,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,1a4e97a0-fb9c-4cd5-95e8-69ffcc700069,108,1,3,7.720,7.720,+0.310,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,1a4e97a0-fb9c-4cd5-95e8-69ffcc700069,108,2,3,9.960,17.680,+0.700,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,1a4e97a0-fb9c-4cd5-95e8-69ffcc700069,108,3,3,9.180,26.860,+0.860,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,1a4e97a0-fb9c-4cd5-95e8-69ffcc700069,108,4,3,9.430,36.290,+1.190,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,1a4e97a0-fb9c-4cd5-95e8-69ffcc700069,108,5,4,9.849,46.139,+1.777,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,7559aa92-cebb-452b-833f-d4b2850033c1,83,1,4,7.780,7.780,+0.370,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,7559aa92-cebb-452b-833f-d4b2850033c1,83,2,4,9.960,17.740,+0.760,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,7559aa92-cebb-452b-833f-d4b2850033c1,83,3,5,9.390,27.130,+1.130,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,7559aa92-cebb-452b-833f-d4b2850033c1,83,4,5,9.380,36.510,+1.410,seoul_woman
Rep. Quarterfinals,b5937355-75b2-4a61-a8e6-4dfd954de181,Heat 2,7559aa92-cebb-452b-833f-d4b2850033c1,83,5,5,9.665,46.175,+1.813,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,d2927e4c-0031-433f-beae-ff993a972c19,23,1,2,7.550,7.550,+0.120,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,d2927e4c-0031-433f-beae-ff993a972c19,23,2,2,9.480,17.030,+0.090,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,d2927e4c-0031-433f-beae-ff993a972c19,23,3,1,8.980,26.010,0.000,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,d2927e4c-0031-433f-beae-ff993a972c19,23,4,1,9.250,35.260,0.000,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,d2927e4c-0031-433f-beae-ff993a972c19,23,5,1,9.460,44.720,0.000,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,e419decc-5bcf-40ac-aa0f-2910567c563e,58,1,1,7.430,7.430,0.000,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,e419decc-5bcf-40ac-aa0f-2910567c563e,58,2,1,9.510,16.940,0.000,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,e419decc-5bcf-40ac-aa0f-2910567c563e,58,3,2,9.170,26.110,+0.100,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,e419decc-5bcf-40ac-aa0f-2910567c563e,58,4,2,9.270,35.380,+0.120,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,e419decc-5bcf-40ac-aa0f-2910567c563e,58,5,2,9.411,44.791,+0.071,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,9a11aa40-3413-4817-a662-2c5c700ff511,68,1,3,7.890,7.890,+0.460,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,9a11aa40-3413-4817-a662-2c5c700ff511,68,2,3,9.690,17.580,+0.640,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,9a11aa40-3413-4817-a662-2c5c700ff511,68,3,3,9.060,26.640,+0.630,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,9a11aa40-3413-4817-a662-2c5c700ff511,68,4,3,9.130,35.770,+0.510,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,9a11aa40-3413-4817-a662-2c5c700ff511,68,5,3,9.272,45.042,+0.322,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,f0e78803-4eda-4f29-b7c5-b46339cca8ab,61,1,4,8.070,8.070,+0.640,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,f0e78803-4eda-4f29-b7c5-b46339cca8ab,61,2,4,9.700,17.770,+0.830,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,f0e78803-4eda-4f29-b7c5-b46339cca8ab,61,3,4,9.080,26.850,+0.840,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,f0e78803-4eda-4f29-b7c5-b46339cca8ab,61,4,4,9.110,35.960,+0.700,seoul_woman
Rep. Quarterfinals,cc28b764-9e7f-4a26-907c-598dda3bc56d,Heat 3,f0e78803-4eda-4f29-b7c5-b46339cca8ab,61,5,4,9.201,45.161,+0.441,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,70bef581-29d2-476b-9d05-856b8b2b1016,78,1,1,7.450,7.450,0.000,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,70bef581-29d2-476b-9d05-856b8b2b1016,78,2,1,9.510,16.960,0.000,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,70bef581-29d2-476b-9d05-856b8b2b1016,78,3,1,9.230,26.190,0.000,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,70bef581-29d2-476b-9d05-856b8b2b1016,78,4,1,9.470,35.660,0.000,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,70bef581-29d2-476b-9d05-856b8b2b1016,78,5,1,9.840,45.500,0.000,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,20f79d1e-6b2a-4804-b1a6-36908b04bc78,28,1,4,7.870,7.870,+0.420,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,20f79d1e-6b2a-4804-b1a6-36908b04bc78,28,2,3,9.700,17.570,+0.610,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,20f79d1e-6b2a-4804-b1a6-36908b04bc78,28,3,3,8.980,26.550,+0.360,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,20f79d1e-6b2a-4804-b1a6-36908b04bc78,28,4,3,9.210,35.760,+0.100,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,20f79d1e-6b2a-4804-b1a6-36908b04bc78,28,5,2,9.834,45.594,+0.094,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,53c63257-c759-4293-8f77-23dcd451234b,50,1,2,7.690,7.690,+0.240,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,53c63257-c759-4293-8f77-23dcd451234b,50,2,2,9.640,17.330,+0.370,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,53c63257-c759-4293-8f77-23dcd451234b,50,3,2,9.140,26.470,+0.280,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,53c63257-c759-4293-8f77-23dcd451234b,50,4,2,9.260,35.730,+0.070,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,53c63257-c759-4293-8f77-23dcd451234b,50,5,3,10.037,45.767,+0.267,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,f5194e5e-0e99-4719-9b22-d05eedfdfec8,42,1,3,7.790,7.790,+0.340,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,f5194e5e-0e99-4719-9b22-d05eedfdfec8,42,2,4,9.910,17.700,+0.740,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,f5194e5e-0e99-4719-9b22-d05eedfdfec8,42,3,4,9.070,26.770,+0.580,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,f5194e5e-0e99-4719-9b22-d05eedfdfec8,42,4,4,9.170,35.940,+0.280,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,f5194e5e-0e99-4719-9b22-d05eedfdfec8,42,5,4,9.829,45.769,+0.269,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,b73a6ef5-604a-4a64-80d5-f13e2d5d9626,110,1,5,8.090,8.090,+0.640,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,b73a6ef5-604a-4a64-80d5-f13e2d5d9626,110,2,5,9.790,17.880,+0.920,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,b73a6ef5-604a-4a64-80d5-f13e2d5d9626,110,3,5,9.280,27.160,+0.970,seoul_woman
