round_name,heat_id,heat_name,competition_competitor_id,bib_number,lap_number,rank,lap_time,total_time,result_diff,json_source
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,b73a6ef5-604a-4a64-80d5-f13e2d5d9626,110,4,5,9.520,36.680,+1.020,seoul_woman
Rep. Quarterfinals,6a484bd3-14ab-4a64-9ff9-d6b10dce6c04,Heat 4,b73a6ef5-604a-4a64-80d5-f13e2d5d9626,110,5,5,9.872,46.552,+1.052,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,6df8a73c-8639-4c0d-bd98-ed669b028868,54,1,1,7.440,7.440,0.000,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,6df8a73c-8639-4c0d-bd98-ed669b028868,54,2,1,9.600,17.040,0.000,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,6df8a73c-8639-4c0d-bd98-ed669b028868,54,3,1,9.140,26.180,0.000,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,6df8a73c-8639-4c0d-bd98-ed669b028868,54,4,1,9.240,35.420,0.000,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,6df8a73c-8639-4c0d-bd98-ed669b028868,54,5,1,9.484,44.904,0.000,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,1,4,7.840,7.840,+0.400,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,2,3,9.550,17.390,+0.350,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,3,2,8.890,26.280,+0.100,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,4,2,9.310,35.590,+0.170,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,5,2,9.478,45.068,+0.164,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,9ad68731-3b70-4e4d-958b-a87b096ba0f5,72,1,3,7.790,7.790,+0.350,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,9ad68731-3b70-4e4d-958b-a87b096ba0f5,72,2,4,9.770,17.560,+0.520,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,9ad68731-3b70-4e4d-958b-a87b096ba0f5,72,3,4,8.970,26.530,+0.350,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,9ad68731-3b70-4e4d-958b-a87b096ba0f5,72,4,3,9.230,35.760,+0.340,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,9ad68731-3b70-4e4d-958b-a87b096ba0f5,72,5,3,9.480,45.240,+0.336,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,63eaa77e-e1ab-4d81-b03e-55a196ee247d,89,1,2,7.670,7.670,+0.230,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,63eaa77e-e1ab-4d81-b03e-55a196ee247d,89,2,2,9.530,17.200,+0.160,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,63eaa77e-e1ab-4d81-b03e-55a196ee247d,89,3,2,9.080,26.280,+0.100,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,63eaa77e-e1ab-4d81-b03e-55a196ee247d,89,4,4,9.710,35.990,+0.570,seoul_woman
Rep. Quarterfinals,7259ead7-6ba6-4804-8d31-7ea5600ae4e5,Heat 5,63eaa77e-e1ab-4d81-b03e-55a196ee247d,89,5,4,9.817,45.807,+0.903,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,c9102b97-afc8-4faf-9150-06b16d73b3a5,25,1,1,7.550,7.550,0.000,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,c9102b97-afc8-4faf-9150-06b16d73b3a5,25,2,1,9.490,17.040,0.000,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,c9102b97-afc8-4faf-9150-06b16d73b3a5,25,3,1,9.040,26.080,0.000,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,c9102b97-afc8-4faf-9150-06b16d73b3a5,25,4,1,9.220,35.300,0.000,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,c9102b97-afc8-4faf-9150-06b16d73b3a5,25,5,1,9.479,44.779,0.000,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,1,2,7.660,7.660,+0.110,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,2,2,9.650,17.310,+0.270,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,3,2,9.060,26.370,+0.290,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,4,2,9.210,35.580,+0.280,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,5,2,9.457,45.037,+0.258,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,216b5d89-848a-4830-9fe3-2fba1e366969,39,1,4,8.020,8.020,+0.470,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,216b5d89-848a-4830-9fe3-2fba1e366969,39,2,4,9.600,17.620,+0.580,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,216b5d89-848a-4830-9fe3-2fba1e366969,39,3,4,8.880,26.500,+0.420,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,216b5d89-848a-4830-9fe3-2fba1e366969,39,4,3,9.210,35.710,+0.410,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,216b5d89-848a-4830-9fe3-2fba1e366969,39,5,3,9.345,45.055,+0.276,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,7cb688bb-5c6c-4a9e-b4a8-880eced53c45,55,1,3,7.890,7.890,+0.340,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,7cb688bb-5c6c-4a9e-b4a8-880eced53c45,55,2,3,9.550,17.440,+0.400,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,7cb688bb-5c6c-4a9e-b4a8-880eced53c45,55,3,3,9.010,26.450,+0.370,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,7cb688bb-5c6c-4a9e-b4a8-880eced53c45,55,4,4,9.430,35.880,+0.580,seoul_woman
Rep. Quarterfinals,ca5062bc-ae3a-4222-bdc2-2a62c77df011,Heat 6,7cb688bb-5c6c-4a9e-b4a8-880eced53c45,55,5,4,9.406,45.286,+0.507,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,c9102b97-afc8-4faf-9150-06b16d73b3a5,25,1,2,7.620,7.620,+0.190,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,c9102b97-afc8-4faf-9150-06b16d73b3a5,25,2,2,9.800,17.420,+0.100,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,c9102b97-afc8-4faf-9150-06b16d73b3a5,25,3,2,9.020,26.440,+0.100,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,c9102b97-afc8-4faf-9150-06b16d73b3a5,25,4,2,9.100,35.540,+0.010,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,c9102b97-afc8-4faf-9150-06b16d73b3a5,25,5,1,9.581,45.121,0.000,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,1,1,7.430,7.430,0.000,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,2,1,9.890,17.320,0.000,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,3,1,9.020,26.340,0.000,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,4,1,9.190,35.530,0.000,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,bc862a99-8b83-474d-a2bb-e51db80b59e1,97,5,2,9.602,45.132,+0.011,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,165b73ae-ea23-4503-8477-9b35f736bf84,40,1,3,7.910,7.910,+0.480,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,165b73ae-ea23-4503-8477-9b35f736bf84,40,2,3,9.750,17.660,+0.340,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,165b73ae-ea23-4503-8477-9b35f736bf84,40,3,3,9.120,26.780,+0.440,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,165b73ae-ea23-4503-8477-9b35f736bf84,40,4,3,9.130,35.910,+0.380,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,165b73ae-ea23-4503-8477-9b35f736bf84,40,5,3,9.472,45.382,+0.261,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,9a80c6d5-649b-44fe-86d4-fb90b2c8c654,69,1,4,7.940,7.940,+0.510,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,9a80c6d5-649b-44fe-86d4-fb90b2c8c654,69,2,4,9.970,17.910,+0.590,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,9a80c6d5-649b-44fe-86d4-fb90b2c8c654,69,3,4,9.180,27.090,+0.750,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,9a80c6d5-649b-44fe-86d4-fb90b2c8c654,69,4,4,9.070,36.160,+0.630,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,9a80c6d5-649b-44fe-86d4-fb90b2c8c654,69,5,4,9.298,45.458,+0.337,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,70bef581-29d2-476b-9d05-856b8b2b1016,78,1,4,7.940,7.940,+0.510,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,70bef581-29d2-476b-9d05-856b8b2b1016,78,2,5,10.120,18.060,+0.740,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,70bef581-29d2-476b-9d05-856b8b2b1016,78,3,5,9.160,27.220,+0.880,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,70bef581-29d2-476b-9d05-856b8b2b1016,78,4,5,9.110,36.330,+0.800,seoul_woman
Rep. Semifinals,0c436b92-a6e6-48a2-9b8b-db968981f631,Heat 1,70bef581-29d2-476b-9d05-856b8b2b1016,78,5,5,9.314,45.644,+0.523,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,d2927e4c-0031-433f-beae-ff993a972c19,23,1,2,7.420,7.420,+0.140,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,d2927e4c-0031-433f-beae-ff993a972c19,23,2,2,9.350,16.770,+0.110,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,d2927e4c-0031-433f-beae-ff993a972c19,23,3,2,9.010,25.780,+0.080,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,d2927e4c-0031-433f-beae-ff993a972c19,23,4,1,9.080,34.860,0.000,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,d2927e4c-0031-433f-beae-ff993a972c19,23,5,1,9.295,44.155,0.000,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,8df9fd76-b493-434e-9a57-e850fc7893a8,82,1,1,7.280,7.280,0.000,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,8df9fd76-b493-434e-9a57-e850fc7893a8,82,2,1,9.380,16.660,0.000,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,8df9fd76-b493-434e-9a57-e850fc7893a8,82,3,1,9.040,25.700,0.000,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,8df9fd76-b493-434e-9a57-e850fc7893a8,82,4,2,9.280,34.980,+0.120,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,8df9fd76-b493-434e-9a57-e850fc7893a8,82,5,2,9.262,44.242,+0.087,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,1,5,7.880,7.880,+0.600,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,2,5,9.490,17.370,+0.710,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,3,4,8.770,26.140,+0.440,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,4,3,8.950,35.090,+0.230,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,1ecda08f-2010-46d9-bf7a-a4696ab84c31,94,5,3,9.200,44.290,+0.135,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,e419decc-5bcf-40ac-aa0f-2910567c563e,58,1,3,7.700,7.700,+0.420,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,e419decc-5bcf-40ac-aa0f-2910567c563e,58,2,3,9.400,17.100,+0.440,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,e419decc-5bcf-40ac-aa0f-2910567c563e,58,3,3,8.940,26.040,+0.340,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,e419decc-5bcf-40ac-aa0f-2910567c563e,58,4,4,9.230,35.270,+0.410,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,e419decc-5bcf-40ac-aa0f-2910567c563e,58,5,4,9.484,44.754,+0.599,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,6df8a73c-8639-4c0d-bd98-ed669b028868,54,1,4,7.780,7.780,+0.500,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,6df8a73c-8639-4c0d-bd98-ed669b028868,54,2,4,9.500,17.280,+0.620,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,6df8a73c-8639-4c0d-bd98-ed669b028868,54,3,5,9.050,26.330,+0.630,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,6df8a73c-8639-4c0d-bd98-ed669b028868,54,4,5,9.200,35.530,+0.670,seoul_woman
Rep. Semifinals,a7b33464-1745-42ca-b56f-c3e4061d0264,Heat 2,6df8a73c-8639-4c0d-bd98-ed669b028868,54,5,5,9.675,45.205,+1.050,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,aafbbe68-5977-440f-833c-efc955a05625,2,1,2,7.340,7.340,+0.070,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,aafbbe68-5977-440f-833c-efc955a05625,2,2,1,9.320,16.660,0.000,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,aafbbe68-5977-440f-833c-efc955a05625,2,3,1,8.650,25.310,0.000,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,aafbbe68-5977-440f-833c-efc955a05625,2,4,1,8.680,33.990,0.000,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,aafbbe68-5977-440f-833c-efc955a05625,2,5,1,8.997,42.987,0.000,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,f0868a34-8fcf-4ba3-b9f8-893125d80fe3,105,1,1,7.270,7.270,0.000,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,f0868a34-8fcf-4ba3-b9f8-893125d80fe3,105,2,2,9.420,16.690,+0.030,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,f0868a34-8fcf-4ba3-b9f8-893125d80fe3,105,3,2,8.820,25.510,+0.200,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,f0868a34-8fcf-4ba3-b9f8-893125d80fe3,105,4,2,8.950,34.460,+0.470,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,f0868a34-8fcf-4ba3-b9f8-893125d80fe3,105,5,2,9.288,43.748,+0.761,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,3b92e263-959d-4148-bc28-6b249321e65a,86,1,4,7.490,7.490,+0.220,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,3b92e263-959d-4148-bc28-6b249321e65a,86,2,3,9.450,16.940,+0.280,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,3b92e263-959d-4148-bc28-6b249321e65a,86,3,3,8.730,25.670,+0.360,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,3b92e263-959d-4148-bc28-6b249321e65a,86,4,3,8.920,34.590,+0.600,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,3b92e263-959d-4148-bc28-6b249321e65a,86,5,3,9.213,43.803,+0.816,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,92c49e26-634d-43d6-9872-b7d5f1c4ba87,13,1,5,7.810,7.810,+0.540,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,92c49e26-634d-43d6-9872-b7d5f1c4ba87,13,2,5,9.280,17.090,+0.430,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,92c49e26-634d-43d6-9872-b7d5f1c4ba87,13,3,4,8.690,25.780,+0.470,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,92c49e26-634d-43d6-9872-b7d5f1c4ba87,13,4,4,8.840,34.620,+0.630,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,92c49e26-634d-43d6-9872-b7d5f1c4ba87,13,5,4,9.400,44.020,+1.033,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,a0337d9b-d1ea-42e6-b9b3-ac83e0e11cd8,59,1,3,7.450,7.450,+0.180,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,a0337d9b-d1ea-42e6-b9b3-ac83e0e11cd8,59,2,4,9.580,17.030,+0.370,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,a0337d9b-d1ea-42e6-b9b3-ac83e0e11cd8,59,3,5,8.830,25.860,+0.550,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,a0337d9b-d1ea-42e6-b9b3-ac83e0e11cd8,59,4,5,8.900,34.760,+0.770,seoul_woman
Quarterfinals,7d09504b-6fea-4136-b9d3-5cb3e86c00ae,Heat 1,a0337d9b-d1ea-42e6-b9b3-ac83e0e11cd8,59,5,5,9.422,44.182,+1.195,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,e59a1327-d3f9-484f-a685-4d44a869bfbf,3,1,1,7.270,7.270,0.000,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,e59a1327-d3f9-484f-a685-4d44a869bfbf,3,2,1,9.120,16.390,0.000,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,e59a1327-d3f9-484f-a685-4d44a869bfbf,3,3,1,8.610,25.000,0.000,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,e59a1327-d3f9-484f-a685-4d44a869bfbf,3,4,1,8.880,33.880,0.000,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,e59a1327-d3f9-484f-a685-4d44a869bfbf,3,5,1,9.221,43.101,0.000,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,5f41d2e8-95ba-4d77-a0e0-2849b475b983,4,1,5,7.820,7.820,+0.550,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,5f41d2e8-95ba-4d77-a0e0-2849b475b983,4,2,5,9.180,17.000,+0.610,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,5f41d2e8-95ba-4d77-a0e0-2849b475b983,4,3,4,8.760,25.760,+0.760,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,5f41d2e8-95ba-4d77-a0e0-2849b475b983,4,4,4,9.030,34.790,+0.910,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,5f41d2e8-95ba-4d77-a0e0-2849b475b983,4,5,3,9.279,44.069,+0.968,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,50cb4da6-cb12-4c2c-a4e8-af0321e5425c,45,1,2,7.420,7.420,+0.150,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,50cb4da6-cb12-4c2c-a4e8-af0321e5425c,45,2,3,9.200,16.620,+0.230,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,50cb4da6-cb12-4c2c-a4e8-af0321e5425c,45,3,2,8.920,25.540,+0.540,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,50cb4da6-cb12-4c2c-a4e8-af0321e5425c,45,4,2,9.060,34.600,+0.720,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,50cb4da6-cb12-4c2c-a4e8-af0321e5425c,45,5,2,9.494,44.094,+0.993,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,d2c5f17b-aae0-4f38-a663-5ae155346501,7,1,4,7.680,7.680,+0.410,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,d2c5f17b-aae0-4f38-a663-5ae155346501,7,2,4,9.190,16.870,+0.480,seoul_woman
Quarterfinals,09fc2212-6d7a-4c65-b0bf-93e0d9bf2530,Heat 2,d2c5f17b-aae0-4f38-a663-5ae155346501,7,3,3,8.800,25.670,+0.670,seoul_woman
